"Title";"Directors";"País";"Año";"Género";"Actores";"UserRating";"FArating";"NúmeroVotos"
"Reservoir Dogs ";"Quentin Tarantino";"United States";"1992";"Thriller";"Tim Roth";"8";"8.1";"132,741 "
"Reservoir Dogs ";"Quentin Tarantino";"United States";"1992";"Thriller";"Harvey Keitel";"8";"8.1";"132,741 "
"Reservoir Dogs ";"Quentin Tarantino";"United States";"1992";"Thriller";"Chris Penn";"8";"8.1";"132,741 "
"Reservoir Dogs ";"Quentin Tarantino";"United States";"1992";"Thriller";"Steve Buscemi";"8";"8.1";"132,741 "
"Reservoir Dogs ";"Quentin Tarantino";"United States";"1992";"Thriller";"Michael Madsen";"8";"8.1";"132,741 "
"Reservoir Dogs ";"Quentin Tarantino";"United States";"1992";"Thriller";"Lawrence Tierney";"8";"8.1";"132,741 "
"Reservoir Dogs ";"Quentin Tarantino";"United States";"1992";"Thriller";"Randy Brooks";"8";"8.1";"132,741 "
"Reservoir Dogs ";"Quentin Tarantino";"United States";"1992";"Thriller";"Kirk Baltz";"8";"8.1";"132,741 "
"Reservoir Dogs ";"Quentin Tarantino";"United States";"1992";"Thriller";"Edward Bunker";"8";"8.1";"132,741 "
"Reservoir Dogs ";"Quentin Tarantino";"United States";"1992";"Thriller";"Quentin Tarantino";"8";"8.1";"132,741 "
"American Beauty ";"Sam Mendes";"United States";"1999";"Drama";"Kevin Spacey";"6";"7.9";"166,629 "
"American Beauty ";"Sam Mendes";"United States";"1999";"Drama";"Annette Bening";"6";"7.9";"166,629 "
"American Beauty ";"Sam Mendes";"United States";"1999";"Drama";"Thora Birch";"6";"7.9";"166,629 "
"American Beauty ";"Sam Mendes";"United States";"1999";"Drama";"Allison Janney";"6";"7.9";"166,629 "
"American Beauty ";"Sam Mendes";"United States";"1999";"Drama";"Peter Gallagher";"6";"7.9";"166,629 "
"American Beauty ";"Sam Mendes";"United States";"1999";"Drama";"Mena Suvari";"6";"7.9";"166,629 "
"American Beauty ";"Sam Mendes";"United States";"1999";"Drama";"Wes Bentley";"6";"7.9";"166,629 "
"American Beauty ";"Sam Mendes";"United States";"1999";"Drama";"Chris Cooper";"6";"7.9";"166,629 "
"American Beauty ";"Sam Mendes";"United States";"1999";"Drama";"Scott Bakula";"6";"7.9";"166,629 "
"American Beauty ";"Sam Mendes";"United States";"1999";"Drama";"Sam Robards";"6";"7.9";"166,629 "
"Gladiator ";"Ridley Scott";"United States";"2000";"Action";"Russell Crowe";"7";"7.9";"181,733 "
"Gladiator ";"Ridley Scott";"United States";"2000";"Action";"Joaquin Phoenix";"7";"7.9";"181,733 "
"Gladiator ";"Ridley Scott";"United States";"2000";"Action";"Connie Nielsen";"7";"7.9";"181,733 "
"Gladiator ";"Ridley Scott";"United States";"2000";"Action";"Oliver Reed";"7";"7.9";"181,733 "
"Gladiator ";"Ridley Scott";"United States";"2000";"Action";"Richard Harris";"7";"7.9";"181,733 "
"Gladiator ";"Ridley Scott";"United States";"2000";"Action";"Ralf Moeller";"7";"7.9";"181,733 "
"Gladiator ";"Ridley Scott";"United States";"2000";"Action";"Derek Jacobi";"7";"7.9";"181,733 "
"Gladiator ";"Ridley Scott";"United States";"2000";"Action";"Djimon Hounsou";"7";"7.9";"181,733 "
"Gladiator ";"Ridley Scott";"United States";"2000";"Action";"David Schofield";"7";"7.9";"181,733 "
"Gladiator ";"Ridley Scott";"United States";"2000";"Action";"John Shrapnel";"7";"7.9";"181,733 "
"Harry Potter and the Order of the Phoenix ";"David Yates";"United Kingdom";"2007";"Fantasy";"Daniel Radcliffe";"7";"6.4";"70,029 "
"Harry Potter and the Order of the Phoenix ";"David Yates";"United Kingdom";"2007";"Fantasy";"Emma Watson";"7";"6.4";"70,029 "
"Harry Potter and the Order of the Phoenix ";"David Yates";"United Kingdom";"2007";"Fantasy";"Rupert Grint";"7";"6.4";"70,029 "
"Harry Potter and the Order of the Phoenix ";"David Yates";"United Kingdom";"2007";"Fantasy";"Imelda Staunton";"7";"6.4";"70,029 "
"Harry Potter and the Order of the Phoenix ";"David Yates";"United Kingdom";"2007";"Fantasy";"Gary Oldman";"7";"6.4";"70,029 "
"Harry Potter and the Order of the Phoenix ";"David Yates";"United Kingdom";"2007";"Fantasy";"Michael Gambon";"7";"6.4";"70,029 "
"Harry Potter and the Order of the Phoenix ";"David Yates";"United Kingdom";"2007";"Fantasy";"Matthew Lewis";"7";"6.4";"70,029 "
"Harry Potter and the Order of the Phoenix ";"David Yates";"United Kingdom";"2007";"Fantasy";"Alan Rickman";"7";"6.4";"70,029 "
"Harry Potter and the Order of the Phoenix ";"David Yates";"United Kingdom";"2007";"Fantasy";"Tom Felton";"7";"6.4";"70,029 "
"Harry Potter and the Order of the Phoenix ";"David Yates";"United Kingdom";"2007";"Fantasy";"Ralph Fiennes";"7";"6.4";"70,029 "
"Harry Potter and the Chamber of Secrets ";"Chris Columbus";"United Kingdom";"2002";"Fantasy";"Daniel Radcliffe";"7";"6.5";"70,656 "
"Harry Potter and the Chamber of Secrets ";"Chris Columbus";"United Kingdom";"2002";"Fantasy";"Rupert Grint";"7";"6.5";"70,656 "
"Harry Potter and the Chamber of Secrets ";"Chris Columbus";"United Kingdom";"2002";"Fantasy";"Emma Watson";"7";"6.5";"70,656 "
"Harry Potter and the Chamber of Secrets ";"Chris Columbus";"United Kingdom";"2002";"Fantasy";"Kenneth Branagh";"7";"6.5";"70,656 "
"Harry Potter and the Chamber of Secrets ";"Chris Columbus";"United Kingdom";"2002";"Fantasy";"Richard Harris";"7";"6.5";"70,656 "
"Harry Potter and the Chamber of Secrets ";"Chris Columbus";"United Kingdom";"2002";"Fantasy";"Maggie Smith";"7";"6.5";"70,656 "
"Harry Potter and the Chamber of Secrets ";"Chris Columbus";"United Kingdom";"2002";"Fantasy";"Alan Rickman";"7";"6.5";"70,656 "
"Harry Potter and the Chamber of Secrets ";"Chris Columbus";"United Kingdom";"2002";"Fantasy";"Julie Walters";"7";"6.5";"70,656 "
"Harry Potter and the Chamber of Secrets ";"Chris Columbus";"United Kingdom";"2002";"Fantasy";"Mark Williams";"7";"6.5";"70,656 "
"Harry Potter and the Chamber of Secrets ";"Chris Columbus";"United Kingdom";"2002";"Fantasy";"Robbie Coltrane";"7";"6.5";"70,656 "
"Harry Potter and the Goblet of Fire ";"Mike Newell";"United Kingdom";"2005";"Fantasy";"Daniel Radcliffe";"7";"6.6";"73,455 "
"Harry Potter and the Goblet of Fire ";"Mike Newell";"United Kingdom";"2005";"Fantasy";"Rupert Grint";"7";"6.6";"73,455 "
"Harry Potter and the Goblet of Fire ";"Mike Newell";"United Kingdom";"2005";"Fantasy";"Emma Watson";"7";"6.6";"73,455 "
"Harry Potter and the Goblet of Fire ";"Mike Newell";"United Kingdom";"2005";"Fantasy";"Robbie Coltrane";"7";"6.6";"73,455 "
"Harry Potter and the Goblet of Fire ";"Mike Newell";"United Kingdom";"2005";"Fantasy";"Michael Gambon";"7";"6.6";"73,455 "
"Harry Potter and the Goblet of Fire ";"Mike Newell";"United Kingdom";"2005";"Fantasy";"Alan Rickman";"7";"6.6";"73,455 "
"Harry Potter and the Goblet of Fire ";"Mike Newell";"United Kingdom";"2005";"Fantasy";"Ralph Fiennes";"7";"6.6";"73,455 "
"Harry Potter and the Goblet of Fire ";"Mike Newell";"United Kingdom";"2005";"Fantasy";"Tom Felton";"7";"6.6";"73,455 "
"Harry Potter and the Goblet of Fire ";"Mike Newell";"United Kingdom";"2005";"Fantasy";"Miranda Richardson";"7";"6.6";"73,455 "
"Harry Potter and the Goblet of Fire ";"Mike Newell";"United Kingdom";"2005";"Fantasy";"Brendan Gleeson";"7";"6.6";"73,455 "
"127 Hours ";"Danny Boyle";"United States";"2010";"Drama";"James Franco";"6";"6.8";"56,819 "
"127 Hours ";"Danny Boyle";"United States";"2010";"Drama";"Kate Mara";"6";"6.8";"56,819 "
"127 Hours ";"Danny Boyle";"United States";"2010";"Drama";"Amber Tamblyn";"6";"6.8";"56,819 "
"127 Hours ";"Danny Boyle";"United States";"2010";"Drama";"Clémence Poésy";"6";"6.8";"56,819 "
"127 Hours ";"Danny Boyle";"United States";"2010";"Drama";"Treat Williams";"6";"6.8";"56,819 "
"127 Hours ";"Danny Boyle";"United States";"2010";"Drama";"Kate Burton";"6";"6.8";"56,819 "
"127 Hours ";"Danny Boyle";"United States";"2010";"Drama";"Lizzy Caplan";"6";"6.8";"56,819 "
"Notting Hill ";"Roger Michell";"United Kingdom";"1999";"Romance";"Hugh Grant";"7";"6.3";"88,675 "
"Notting Hill ";"Roger Michell";"United Kingdom";"1999";"Romance";"Julia Roberts";"7";"6.3";"88,675 "
"Notting Hill ";"Roger Michell";"United Kingdom";"1999";"Romance";"Rhys Ifans";"7";"6.3";"88,675 "
"Notting Hill ";"Roger Michell";"United Kingdom";"1999";"Romance";"Hugh Bonneville";"7";"6.3";"88,675 "
"Notting Hill ";"Roger Michell";"United Kingdom";"1999";"Romance";"Emma Chambers";"7";"6.3";"88,675 "
"Notting Hill ";"Roger Michell";"United Kingdom";"1999";"Romance";"James Dreyfus";"7";"6.3";"88,675 "
"Notting Hill ";"Roger Michell";"United Kingdom";"1999";"Romance";"Tim McInnerny";"7";"6.3";"88,675 "
"Notting Hill ";"Roger Michell";"United Kingdom";"1999";"Romance";"Gina McKee";"7";"6.3";"88,675 "
"Notting Hill ";"Roger Michell";"United Kingdom";"1999";"Romance";"Dylan Moran";"7";"6.3";"88,675 "
"Notting Hill ";"Roger Michell";"United Kingdom";"1999";"Romance";"Matthew Modine";"7";"6.3";"88,675 "
"The Theory of Everything ";"James Marsh";"United Kingdom";"2014";"Drama";"Eddie Redmayne";"7";"7.0";"44,471 "
"The Theory of Everything ";"James Marsh";"United Kingdom";"2014";"Drama";"Felicity Jones";"7";"7.0";"44,471 "
"The Theory of Everything ";"James Marsh";"United Kingdom";"2014";"Drama";"Charlie Cox";"7";"7.0";"44,471 "
"The Theory of Everything ";"James Marsh";"United Kingdom";"2014";"Drama";"David Thewlis";"7";"7.0";"44,471 "
"The Theory of Everything ";"James Marsh";"United Kingdom";"2014";"Drama";"Emily Watson";"7";"7.0";"44,471 "
"The Theory of Everything ";"James Marsh";"United Kingdom";"2014";"Drama";"Simon McBurney";"7";"7.0";"44,471 "
"The Theory of Everything ";"James Marsh";"United Kingdom";"2014";"Drama";"Charlotte Hope";"7";"7.0";"44,471 "
"The Theory of Everything ";"James Marsh";"United Kingdom";"2014";"Drama";"Adam Godley";"7";"7.0";"44,471 "
"The Theory of Everything ";"James Marsh";"United Kingdom";"2014";"Drama";"Harry Lloyd";"7";"7.0";"44,471 "
"The Theory of Everything ";"James Marsh";"United Kingdom";"2014";"Drama";"Maxine Peake";"7";"7.0";"44,471 "
"The Imitation Game ";"Morten Tyldum";"United Kingdom";"2014";"Thriller";"Benedict Cumberbatch";"8";"7.2";"54,891 "
"The Imitation Game ";"Morten Tyldum";"United Kingdom";"2014";"Thriller";"Keira Knightley";"8";"7.2";"54,891 "
"The Imitation Game ";"Morten Tyldum";"United Kingdom";"2014";"Thriller";"Mark Strong";"8";"7.2";"54,891 "
"The Imitation Game ";"Morten Tyldum";"United Kingdom";"2014";"Thriller";"Charles Dance";"8";"7.2";"54,891 "
"The Imitation Game ";"Morten Tyldum";"United Kingdom";"2014";"Thriller";"Matthew Goode";"8";"7.2";"54,891 "
"The Imitation Game ";"Morten Tyldum";"United Kingdom";"2014";"Thriller";"Matthew Beard";"8";"7.2";"54,891 "
"The Imitation Game ";"Morten Tyldum";"United Kingdom";"2014";"Thriller";"Allen Leech";"8";"7.2";"54,891 "
"The Imitation Game ";"Morten Tyldum";"United Kingdom";"2014";"Thriller";"Tuppence Middleton";"8";"7.2";"54,891 "
"The Imitation Game ";"Morten Tyldum";"United Kingdom";"2014";"Thriller";"Rory Kinnear";"8";"7.2";"54,891 "
"The Imitation Game ";"Morten Tyldum";"United Kingdom";"2014";"Thriller";"Tom Goodman-Hill";"8";"7.2";"54,891 "
"Love Actually ";"Richard Curtis";"United Kingdom";"2003";"Romance";"Hugh Grant";"5";"6.8";"68,649 "
"Love Actually ";"Richard Curtis";"United Kingdom";"2003";"Romance";"Liam Neeson";"5";"6.8";"68,649 "
"Love Actually ";"Richard Curtis";"United Kingdom";"2003";"Romance";"Colin Firth";"5";"6.8";"68,649 "
"Love Actually ";"Richard Curtis";"United Kingdom";"2003";"Romance";"Laura Linney";"5";"6.8";"68,649 "
"Love Actually ";"Richard Curtis";"United Kingdom";"2003";"Romance";"Emma Thompson";"5";"6.8";"68,649 "
"Love Actually ";"Richard Curtis";"United Kingdom";"2003";"Romance";"Alan Rickman";"5";"6.8";"68,649 "
"Love Actually ";"Richard Curtis";"United Kingdom";"2003";"Romance";"Keira Knightley";"5";"6.8";"68,649 "
"Love Actually ";"Richard Curtis";"United Kingdom";"2003";"Romance";"Bill Nighy";"5";"6.8";"68,649 "
"Love Actually ";"Richard Curtis";"United Kingdom";"2003";"Romance";"Chiwetel Ejiofor";"5";"6.8";"68,649 "
"Love Actually ";"Richard Curtis";"United Kingdom";"2003";"Romance";"Andrew Lincoln";"5";"6.8";"68,649 "
"Snatch ";"Guy Ritchie";"United Kingdom";"2000";"Comedy";"Jason Statham";"8";"7.9";"132,121 "
"Snatch ";"Guy Ritchie";"United Kingdom";"2000";"Comedy";"Stephen Graham";"8";"7.9";"132,121 "
"Snatch ";"Guy Ritchie";"United Kingdom";"2000";"Comedy";"Brad Pitt";"8";"7.9";"132,121 "
"Snatch ";"Guy Ritchie";"United Kingdom";"2000";"Comedy";"Alan Ford";"8";"7.9";"132,121 "
"Snatch ";"Guy Ritchie";"United Kingdom";"2000";"Comedy";"Vinnie Jones";"8";"7.9";"132,121 "
"Snatch ";"Guy Ritchie";"United Kingdom";"2000";"Comedy";"Rade Serbedzija";"8";"7.9";"132,121 "
"Snatch ";"Guy Ritchie";"United Kingdom";"2000";"Comedy";"Dennis Farina";"8";"7.9";"132,121 "
"Snatch ";"Guy Ritchie";"United Kingdom";"2000";"Comedy";"Benicio del Toro";"8";"7.9";"132,121 "
"Snatch ";"Guy Ritchie";"United Kingdom";"2000";"Comedy";"Mike Reid";"8";"7.9";"132,121 "
"Snatch ";"Guy Ritchie";"United Kingdom";"2000";"Comedy";"Ade";"8";"7.9";"132,121 "
"Match Point ";"Woody Allen";"United Kingdom";"2005";"Drama";"Jonathan Rhys Meyers";"6";"7.7";"116,848 "
"Match Point ";"Woody Allen";"United Kingdom";"2005";"Drama";"Scarlett Johansson";"6";"7.7";"116,848 "
"Match Point ";"Woody Allen";"United Kingdom";"2005";"Drama";"Emily Mortimer";"6";"7.7";"116,848 "
"Match Point ";"Woody Allen";"United Kingdom";"2005";"Drama";"Matthew Goode";"6";"7.7";"116,848 "
"Match Point ";"Woody Allen";"United Kingdom";"2005";"Drama";"Brian Cox";"6";"7.7";"116,848 "
"Match Point ";"Woody Allen";"United Kingdom";"2005";"Drama";"Penelope Wilton";"6";"7.7";"116,848 "
"Match Point ";"Woody Allen";"United Kingdom";"2005";"Drama";"Alexander Armstrong";"6";"7.7";"116,848 "
"Match Point ";"Woody Allen";"United Kingdom";"2005";"Drama";"Ewen Bremner";"6";"7.7";"116,848 "
"Match Point ";"Woody Allen";"United Kingdom";"2005";"Drama";"James Nesbitt";"6";"7.7";"116,848 "
"Match Point ";"Woody Allen";"United Kingdom";"2005";"Drama";"John Fortune";"6";"7.7";"116,848 "
"Lucy ";"Luc Besson";"France";"2014";"Action";"Scarlett Johansson";"6";"5.2";"40,626 "
"Lucy ";"Luc Besson";"France";"2014";"Action";"Morgan Freeman";"6";"5.2";"40,626 "
"Lucy ";"Luc Besson";"France";"2014";"Action";"Choi Min-sik";"6";"5.2";"40,626 "
"Lucy ";"Luc Besson";"France";"2014";"Action";"Amr Waked";"6";"5.2";"40,626 "
"Lucy ";"Luc Besson";"France";"2014";"Action";"Jan Oliver Schroeder";"6";"5.2";"40,626 "
"Lucy ";"Luc Besson";"France";"2014";"Action";"Julian Rhind-Tutt";"6";"5.2";"40,626 "
"Lucy ";"Luc Besson";"France";"2014";"Action";"Pilou Asbæk";"6";"5.2";"40,626 "
"Lucy ";"Luc Besson";"France";"2014";"Action";"Analeigh Tipton";"6";"5.2";"40,626 "
"Lucy ";"Luc Besson";"France";"2014";"Action";"Nicolas Phongpheth";"6";"5.2";"40,626 "
"Lucy ";"Luc Besson";"France";"2014";"Action";"Luca Angeletti";"6";"5.2";"40,626 "
"The Transporter ";"Louis Leterrier";"France";"2002";"Action";"Jason Statham";"6";"6.1";"29,315 "
"The Transporter ";"Louis Leterrier";"France";"2002";"Action";"Shu Qi";"6";"6.1";"29,315 "
"The Transporter ";"Louis Leterrier";"France";"2002";"Action";"Matt Schulze";"6";"6.1";"29,315 "
"The Transporter ";"Louis Leterrier";"France";"2002";"Action";"François Berléand";"6";"6.1";"29,315 "
"The Transporter ";"Louis Leterrier";"France";"2002";"Action";"Ric Young";"6";"6.1";"29,315 "
"The Transporter ";"Louis Leterrier";"France";"2002";"Action";"Doug Rand";"6";"6.1";"29,315 "
"The Transporter ";"Louis Leterrier";"France";"2002";"Action";"Didier Saint Melin";"6";"6.1";"29,315 "
"The Transporter ";"Louis Leterrier";"France";"2002";"Action";"Tonio Descanvelle";"6";"6.1";"29,315 "
"The Transporter ";"Louis Leterrier";"France";"2002";"Action";"Laurent Desponds";"6";"6.1";"29,315 "
"The Transporter ";"Louis Leterrier";"France";"2002";"Action";"Matthieu Albertini";"6";"6.1";"29,315 "
"The Good the Bad and the Ugly ";"Sergio Leone";"Italy";"1966";"Western";"Clint Eastwood";"8";"8.2";"63,988 "
"The Good the Bad and the Ugly ";"Sergio Leone";"Italy";"1966";"Western";"Lee Van Cleef";"8";"8.2";"63,988 "
"The Good the Bad and the Ugly ";"Sergio Leone";"Italy";"1966";"Western";"Eli Wallach";"8";"8.2";"63,988 "
"The Good the Bad and the Ugly ";"Sergio Leone";"Italy";"1966";"Western";"Aldo Giuffrè";"8";"8.2";"63,988 "
"The Good the Bad and the Ugly ";"Sergio Leone";"Italy";"1966";"Western";"Rada Rassimov";"8";"8.2";"63,988 "
"The Good the Bad and the Ugly ";"Sergio Leone";"Italy";"1966";"Western";"Mario Brega";"8";"8.2";"63,988 "
"The Good the Bad and the Ugly ";"Sergio Leone";"Italy";"1966";"Western";"Luigi Pistilli";"8";"8.2";"63,988 "
"The Good the Bad and the Ugly ";"Sergio Leone";"Italy";"1966";"Western";"Aldo Sambrell";"8";"8.2";"63,988 "
"The Good the Bad and the Ugly ";"Sergio Leone";"Italy";"1966";"Western";"Enzo Petito";"8";"8.2";"63,988 "
"The Good the Bad and the Ugly ";"Sergio Leone";"Italy";"1966";"Western";"Claudio Scarchilli";"8";"8.2";"63,988 "
"Cinema Paradiso ";"Giuseppe Tornatore";"Italy";"1988";"Drama";"Philippe Noiret";"8";"8.3";"87,304 "
"Cinema Paradiso ";"Giuseppe Tornatore";"Italy";"1988";"Drama";"Marco Leonardi";"8";"8.3";"87,304 "
"Cinema Paradiso ";"Giuseppe Tornatore";"Italy";"1988";"Drama";"Salvatore Cascio";"8";"8.3";"87,304 "
"Cinema Paradiso ";"Giuseppe Tornatore";"Italy";"1988";"Drama";"Jacques Perrin";"8";"8.3";"87,304 "
"Cinema Paradiso ";"Giuseppe Tornatore";"Italy";"1988";"Drama";"Agnese Nano";"8";"8.3";"87,304 "
"Cinema Paradiso ";"Giuseppe Tornatore";"Italy";"1988";"Drama";"Brigitte Fossey";"8";"8.3";"87,304 "
"Cinema Paradiso ";"Giuseppe Tornatore";"Italy";"1988";"Drama";"Antonella Attiu";"8";"8.3";"87,304 "
"Cinema Paradiso ";"Giuseppe Tornatore";"Italy";"1988";"Drama";"Enzo Cannavale";"8";"8.3";"87,304 "
"Cinema Paradiso ";"Giuseppe Tornatore";"Italy";"1988";"Drama";"Isa Danieli";"8";"8.3";"87,304 "
"Cinema Paradiso ";"Giuseppe Tornatore";"Italy";"1988";"Drama";"Leo Gullotta";"8";"8.3";"87,304 "
"Unbroken ";"Angelina Jolie";"United States";"2014";"Drama";"Jack O'Connell";"7";"6.3";"16,905 "
"Unbroken ";"Angelina Jolie";"United States";"2014";"Drama";"Domhnall Gleeson";"7";"6.3";"16,905 "
"Unbroken ";"Angelina Jolie";"United States";"2014";"Drama";"Garrett Hedlund";"7";"6.3";"16,905 "
"Unbroken ";"Angelina Jolie";"United States";"2014";"Drama";"Takamasa Ishihara";"7";"6.3";"16,905 "
"Unbroken ";"Angelina Jolie";"United States";"2014";"Drama";"John D'Leo";"7";"6.3";"16,905 "
"Unbroken ";"Angelina Jolie";"United States";"2014";"Drama";"Jai Courtney";"7";"6.3";"16,905 "
"Unbroken ";"Angelina Jolie";"United States";"2014";"Drama";"Alex Russell";"7";"6.3";"16,905 "
"Unbroken ";"Angelina Jolie";"United States";"2014";"Drama";"C.J. Valleroy";"7";"6.3";"16,905 "
"Unbroken ";"Angelina Jolie";"United States";"2014";"Drama";"Luke Treadaway";"7";"6.3";"16,905 "
"Unbroken ";"Angelina Jolie";"United States";"2014";"Drama";"John Magaro";"7";"6.3";"16,905 "
"Schindler's List ";"Steven Spielberg";"United States";"1993";"Drama";"Liam Neeson";"9";"8.6";"169,942 "
"Schindler's List ";"Steven Spielberg";"United States";"1993";"Drama";"Ben Kingsley";"9";"8.6";"169,942 "
"Schindler's List ";"Steven Spielberg";"United States";"1993";"Drama";"Ralph Fiennes";"9";"8.6";"169,942 "
"Schindler's List ";"Steven Spielberg";"United States";"1993";"Drama";"Caroline Goodall";"9";"8.6";"169,942 "
"Schindler's List ";"Steven Spielberg";"United States";"1993";"Drama";"Jonathan Sagall";"9";"8.6";"169,942 "
"Schindler's List ";"Steven Spielberg";"United States";"1993";"Drama";"Embeth Davidtz";"9";"8.6";"169,942 "
"Schindler's List ";"Steven Spielberg";"United States";"1993";"Drama";"Norbert Weisser";"9";"8.6";"169,942 "
"Schindler's List ";"Steven Spielberg";"United States";"1993";"Drama";"Martin S. Bergmann";"9";"8.6";"169,942 "
"Schindler's List ";"Steven Spielberg";"United States";"1993";"Drama";"Mark Ivanir";"9";"8.6";"169,942 "
"Schindler's List ";"Steven Spielberg";"United States";"1993";"Drama";"Malgorzata Gebel";"9";"8.6";"169,942 "
"The Intouchables ";"Olivier Nakache";"France";"2011";"Comedy";"François Cluzet";"10";"8.0";"105,589 "
